City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,russell,32.3502,-85.1999,77.41,45,broken clouds,0.2,US,1667408411
333,bubaque,11.2833,-15.8333,84.0,66,clear sky,6.91,GW,1667408412
334,ostrovnoy,68.0531,39.5131,32.41,92,scattered clouds,14.7,RU,1667408412
335,dawson,31.7735,-84.4466,73.78,36,clear sky,2.3,US,1667408413
336,ancud,-41.8697,-73.8203,63.37,65,clear sky,5.23,CL,1667408413
337,kurush,41.2841,47.8345,25.95,63,broken clouds,4.74,RU,1667408413
338,pavilosta,56.8879,21.1859,49.91,91,broken clouds,8.55,LV,1667408414
339,fort nelson,58.8053,-122.7002,-0.99,94,broken clouds,2.64,CA,1667408415
340,tulun,54.5611,100.5792,23.29,72,scattered clouds,4.56,RU,1667408415
341,havelock,34.8791,-76.9013,71.94,75,overcast clouds,1.01,US,1667408416
342,segou,13.4317,-6.2157,92.32,16,clear sky,7.43,ML,1667408416
343,saint-germain-de-grantham,45.8334,-72.5658,54.34,63,clear sky,1.99,CA,1667408417
344,bilma,18.6853,12.9164,79.86,19,overcast clouds,8.55,NE,1667408417
345,rock sound,24.9,-76.2,81.32,72,broken clouds,11.61,BS,1667408418
346,tynda,55.1667,124.7167,-5.01,96,clear sky,4.76,RU,1667408418
347,san cristobal,7.7669,-72.225,73.8,78,moderate rain,5.37,VE,1667408419
348,tsogni,-2.7942,10.0988,72.82,92,overcast clouds,3.02,GA,1667408419
349,kruisfontein,-34.0033,24.7314,66.54,82,overcast clouds,9.35,ZA,1667408419
350,vagur,61.4732,-6.8119,48.54,82,light rain,24.58,FO,1667408420
351,hamilton,39.1834,-84.5333,62.2,86,overcast clouds,1.01,US,1667408137
352,cochabamba,-17.3895,-66.1568,73.15,26,few clouds,5.75,BO,1667408421
353,copiapo,-27.3667,-70.3333,84.04,20,clear sky,10.29,CL,1667408418
354,parabel,58.6978,81.4825,24.94,97,overcast clouds,4.03,RU,1667408422
355,zhicheng,30.2956,111.5047,61.18,60,clear sky,4.14,CN,1667408422
356,nanakuli,21.3906,-158.1547,77.11,78,overcast clouds,3.44,US,1667408423
357,numan,9.4667,12.0333,86.49,33,overcast clouds,4.32,NG,1667408423
358,souillac,-20.5167,57.5167,73.17,76,few clouds,11.39,MU,1667408424
359,orda,57.1951,56.9091,34.61,80,overcast clouds,5.75,RU,1667408424
360,karratha,-20.7377,116.8463,75.04,36,clear sky,8.59,AU,1667408425
361,tessalit,20.1986,1.0114,85.24,11,clear sky,9.62,ML,1667408425
362,cordoba,-31.4135,-64.1811,81.75,11,clear sky,18.41,AR,1667408247
363,mislinja,46.4411,15.1956,55.29,83,broken clouds,2.06,SI,1667408426
364,isangel,-19.55,169.2667,75.34,88,few clouds,8.1,VU,1667408427
365,longyearbyen,78.2186,15.6401,33.64,86,broken clouds,2.3,SJ,1667408428
366,comodoro rivadavia,-45.8667,-67.5,62.82,52,clear sky,9.86,AR,1667408428
367,soligalich,59.0778,42.2864,31.78,79,overcast clouds,9.53,RU,1667408429
368,kalabo,-14.97,22.6814,73.94,65,broken clouds,3.4,ZM,1667408429
369,hanko,59.8333,22.95,47.05,95,overcast clouds,15.97,FI,1667408430
370,shouguang,36.88,118.7375,56.88,45,overcast clouds,5.88,CN,1667408430
371,port lincoln,-34.7333,135.8667,53.01,86,few clouds,8.01,AU,1667408430
372,moose factory,51.2585,-80.6094,38.98,55,overcast clouds,7.72,CA,1667408431
373,suluq,31.6682,20.2521,70.11,61,scattered clouds,9.89,LY,1667408431
374,mount isa,-20.7333,139.5,64.17,27,clear sky,17.27,AU,1667408432
375,lamar,33.6668,-95.5836,70.65,86,scattered clouds,5.75,US,1667408432
376,tailai,46.3833,123.4,21.78,42,clear sky,10.6,CN,1667408433
377,imbituba,-28.24,-48.6703,63.57,68,broken clouds,14.58,BR,1667408433
378,mimongo,-1.6195,11.6068,70.07,99,light rain,4.07,GA,1667408434
379,taman,45.2117,36.7161,57.63,69,broken clouds,17.98,RU,1667408434
380,thanh hoa,19.8,105.7667,66.94,72,overcast clouds,3.11,VN,1667408435
381,coihaique,-45.5752,-72.0662,75.24,40,few clouds,1.95,CL,1667408435
382,ampanihy,-24.7,44.75,71.33,77,overcast clouds,10.13,MG,1667408435
383,yumen,40.2833,97.2,37.47,49,clear sky,5.37,CN,1667408436
384,khorixas,-20.3667,14.9667,80.04,24,clear sky,22.35,NA,1667408436
385,vila velha,-20.3297,-40.2925,69.94,94,overcast clouds,14.0,BR,1667408436
386,suileng,47.25,127.0833,22.68,57,clear sky,11.65,CN,1667408437
387,aras,42.5617,-2.356,61.23,77,clear sky,3.44,ES,1667408438
388,nantucket,41.2835,-70.0995,63.09,80,clear sky,19.75,US,1667408167
389,san jeronimo,-11.9472,-75.2829,62.73,46,overcast clouds,3.0,PE,1667408438
390,teahupoo,-17.8333,-149.2667,69.76,86,light rain,20.49,PF,1667408439
391,harwich,51.9419,1.2844,57.36,77,overcast clouds,15.99,GB,1667408439
392,asau,46.4333,26.4,51.28,69,broken clouds,2.95,RO,1667408440
393,bilibino,68.0546,166.4372,-26.1,100,broken clouds,3.36,RU,1667408440
394,keti bandar,24.1447,67.4497,80.44,69,clear sky,9.17,PK,1667408441
395,san carlos,9.6612,-68.5827,83.84,74,overcast clouds,4.12,VE,1667408350
396,itaqui,-29.1253,-56.5531,70.07,34,clear sky,9.31,BR,1667408441
397,cabedelo,-6.9811,-34.8339,83.19,57,broken clouds,9.69,BR,1667408442
398,pacific grove,36.6177,-121.9166,55.81,79,scattered clouds,7.0,US,1667408399
399,filingue,14.3521,3.3168,91.74,13,scattered clouds,7.58,NE,1667408442
400,dunedin,-45.8742,170.5036,49.8,89,overcast clouds,14.0,NZ,1667408443
401,moyale,3.5167,39.0584,69.84,75,broken clouds,5.64,KE,1667408444
402,glenwood springs,39.5505,-107.3248,58.41,51,clear sky,12.66,US,1667408373
403,saint-joseph,-21.3667,55.6167,73.78,82,light rain,9.75,RE,1667408444
404,felipe carrillo puerto,19.5833,-88.05,78.82,94,light rain,3.83,MX,1667408445
405,balao,-2.9167,-79.8167,79.16,66,overcast clouds,4.99,EC,1667408445
406,narrabri,-30.3167,149.7833,45.52,92,few clouds,3.62,AU,1667408445
407,edd,13.9297,41.6925,85.75,63,clear sky,15.93,ER,1667408446
408,namie,37.4833,141.0,55.98,80,scattered clouds,4.63,JP,1667408446
409,alenquer,-1.9417,-54.7383,94.8,40,overcast clouds,6.06,BR,1667408447
410,itaituba,-4.2761,-55.9836,85.35,59,overcast clouds,5.57,BR,1667408447
411,vidim,56.4088,103.1106,17.98,93,broken clouds,5.21,RU,1667408447
412,bayshore gardens,27.4253,-82.5904,89.15,61,clear sky,3.49,US,1667408448
413,grindavik,63.8424,-22.4338,39.67,75,broken clouds,18.41,IS,1667408449
414,dubti,11.7361,41.0853,89.47,29,clear sky,10.56,ET,1667408450
415,raduzhnyy,62.0961,77.475,30.29,98,light snow,8.77,RU,1667408450
416,vilyuysk,63.7553,121.6247,16.93,91,overcast clouds,8.9,RU,1667408451
417,strelka,58.0728,93.0344,29.52,95,overcast clouds,2.33,RU,1667408451
418,chapais,49.7834,-74.8492,38.21,45,few clouds,4.36,CA,1667408452
419,constantine,36.365,6.6147,74.61,25,clear sky,5.75,DZ,1667408386
420,codrington,-38.2667,141.9667,49.32,71,overcast clouds,13.0,AU,1667408452
421,nuevo progreso,23.1667,-97.95,83.46,63,clear sky,2.84,MX,1667408453
422,shingu,33.7333,135.9833,60.57,90,clear sky,4.76,JP,1667408405
423,iquitos,-3.7481,-73.2472,66.49,65,overcast clouds,5.61,PE,1667408453
424,vila franca do campo,37.7167,-25.4333,71.2,94,light rain,17.34,PT,1667408454
425,lima,-12.0432,-77.0282,66.54,70,overcast clouds,8.93,PE,1667408433
426,sasso marconi,44.3995,11.2495,64.51,81,few clouds,3.44,IT,1667408455
427,pisco,-13.7,-76.2167,65.01,79,overcast clouds,6.62,PE,1667408456
428,senanga,-16.1167,23.2667,74.48,58,broken clouds,6.33,ZM,1667408456
429,angoram,-4.0625,144.0661,73.35,99,broken clouds,1.61,PG,1667408457
430,chuy,-33.6971,-53.4616,66.2,37,clear sky,5.3,UY,1667408458
431,vieux-habitants,16.0589,-61.7659,87.71,70,scattered clouds,14.43,GP,1667408458
432,costinesti,43.95,28.6333,60.06,68,clear sky,2.57,RO,1667408459
433,sayyan,15.1718,44.3244,59.29,46,clear sky,1.43,YE,1667408459
434,luau,-10.7073,22.2247,70.88,72,overcast clouds,3.11,AO,1667408460
435,roebourne,-20.7833,117.1333,75.15,33,clear sky,8.79,AU,1667408460
436,salinas,36.6777,-121.6555,56.82,74,scattered clouds,3.02,US,1667408413
437,sao filipe,14.8961,-24.4956,82.45,59,clear sky,4.9,CV,1667408461
438,ninghai,29.2892,121.4247,58.39,89,broken clouds,2.66,CN,1667408461
439,cayenne,4.9333,-52.3333,86.04,66,light rain,11.5,GF,1667408462
440,gogrial,8.5332,28.1004,79.56,34,overcast clouds,3.83,SS,1667408462
441,marawi,7.9986,124.2928,69.42,87,overcast clouds,0.74,PH,1667408462
442,medina del campo,41.3124,-4.9141,60.71,53,overcast clouds,4.68,ES,1667408463
443,klyuchi,52.2667,79.1667,41.88,65,broken clouds,15.32,RU,1667408463
444,farah,32.5,62.5,68.83,23,clear sky,1.72,AF,1667408464
445,wawa,9.9022,4.4192,84.97,35,clear sky,1.1,NG,1667408465
446,komsomolskiy,40.4272,71.7189,54.32,82,mist,6.91,UZ,1667408465
447,zaterechnyy,44.7931,45.2097,48.4,61,overcast clouds,11.21,RU,1667408466
448,saldanha,-33.0117,17.9442,64.06,80,few clouds,9.98,ZA,1667408466
449,bandrele,-12.9067,45.1914,74.95,88,clear sky,5.75,YT,1667408467
450,moerai,-22.4333,-151.3333,72.01,72,few clouds,28.32,PF,1667408468
451,warrington,53.3925,-2.5802,56.32,90,broken clouds,17.27,GB,1667408468
452,neuquen,-38.9516,-68.0591,85.55,6,clear sky,25.12,AR,1667408469
453,le port,-20.9373,55.2919,75.2,83,light rain,4.7,RE,1667408469
454,thakurdwara,29.2,78.85,69.08,65,clear sky,2.51,IN,1667408469
455,talcahuano,-36.7167,-73.1167,58.68,77,scattered clouds,11.5,CL,1667408470
456,boende,-0.2167,20.8667,72.54,98,overcast clouds,3.62,CD,1667408470
457,camacha,33.0833,-16.3333,69.22,73,few clouds,5.75,PT,1667408471
458,rawson,-43.3002,-65.1023,71.24,29,clear sky,16.82,AR,1667408471
459,tahoua,14.8888,5.2692,89.56,16,clear sky,9.31,NE,1667408471
460,ojinaga,29.5667,-104.4167,75.58,64,clear sky,0.0,MX,1667408472
461,ust-kulom,61.6864,53.6902,32.92,90,overcast clouds,8.75,RU,1667408475
462,nyaunglebin,17.95,96.7333,76.21,87,broken clouds,1.43,MM,1667408476
463,nemsova,48.967,18.1189,55.96,87,broken clouds,3.4,SK,1667408476
464,angoche,-16.2325,39.9086,78.82,81,clear sky,10.27,MZ,1667408476
465,nova olimpia,-14.7972,-57.2881,82.09,28,few clouds,10.29,BR,1667408477
466,sinegorye,62.0788,150.477,-3.35,88,few clouds,3.6,RU,1667408477
467,padampur,29.6833,73.6167,76.71,30,clear sky,1.57,IN,1667408478
468,fallon,39.4735,-118.7774,39.92,62,overcast clouds,7.14,US,1667408465
469,nabire,-3.3667,135.4833,74.48,89,broken clouds,4.21,ID,1667408478
470,kamaishi,39.2667,141.8833,53.94,80,clear sky,6.26,JP,1667408479
471,flin flon,54.7682,-101.865,24.64,86,light snow,13.8,CA,1667408432
472,mandurah,-32.55,115.7,61.99,70,overcast clouds,17.31,AU,1667408479
473,graham,47.0529,-122.2943,41.59,92,overcast clouds,3.44,US,1667408480
474,lubao,14.9167,120.55,77.18,86,few clouds,2.91,PH,1667408480
475,breytovo,58.2993,37.8617,33.62,75,overcast clouds,8.25,RU,1667408481
476,kiunga,-6.1219,141.2906,72.7,99,moderate rain,1.21,PG,1667408481
477,berdigestyakh,62.0989,126.6992,-7.69,100,overcast clouds,4.16,RU,1667408481
478,halmstad,56.6745,12.8568,52.0,87,broken clouds,10.36,SE,1667408482
479,smithers,54.7804,-127.1743,23.31,89,scattered clouds,1.32,CA,1667408422
480,kampong chhnang,12.1667,104.55,72.07,70,broken clouds,3.02,KH,1667408482
481,balkhash,46.844,74.9804,46.49,66,overcast clouds,18.12,KZ,1667408482
482,hare bay,48.8499,-54.0148,52.95,80,light rain,14.5,CA,1667408483
483,neiafu,-18.65,-173.9833,78.13,85,light rain,20.04,TO,1667408478
484,sergeyevka,53.88,67.4158,32.11,82,overcast clouds,10.27,KZ,1667408483
485,shache,38.4167,77.2406,51.19,29,overcast clouds,3.85,CN,1667408484
486,chililabombwe,-12.3648,27.8229,75.67,41,broken clouds,4.25,ZM,1667408484
487,ambilobe,-13.2,49.05,76.69,69,overcast clouds,5.32,MG,1667408484
488,ajaccio,42.0,8.9167,62.65,83,few clouds,2.3,FR,1667408485
489,envira,-7.3,-70.2167,79.97,34,broken clouds,6.51,BR,1667408486
490,sabha,27.0377,14.4283,69.24,34,overcast clouds,6.93,LY,1667408486
491,gilleleje,56.122,12.3106,51.98,88,overcast clouds,1.99,DK,1667408486
492,svetlaya,46.5389,138.3297,30.15,45,few clouds,15.66,RU,1667408487
493,lagoa,39.05,-27.9833,65.08,92,overcast clouds,24.18,PT,1667408487
494,rorvik,64.8621,11.2373,51.91,71,overcast clouds,9.22,NO,1667408487
495,nalut,30.3333,10.85,68.29,26,clear sky,3.78,LY,1667408487
496,banda aceh,5.5577,95.3222,78.78,80,overcast clouds,2.93,ID,1667408488
497,puerto baquerizo moreno,-0.9,-89.6,68.59,78,overcast clouds,10.65,EC,1667408488
498,maniitsoq,65.4167,-52.9,23.52,50,clear sky,8.37,GL,1667408489
499,lukiv,51.0521,25.4006,54.18,92,overcast clouds,7.56,UA,1667408489
500,linqiong,30.4159,103.4609,63.19,75,overcast clouds,4.0,CN,1667408489
501,joigny,47.9829,3.401,50.81,76,broken clouds,6.62,FR,1667408490
502,vila do maio,15.1333,-23.2167,81.07,70,broken clouds,9.62,CV,1667408490
503,harindanga,22.0383,88.3214,76.35,59,clear sky,5.64,IN,1667408490
504,leeton,-34.5667,146.4,48.04,84,overcast clouds,6.82,AU,1667408491
505,letka,59.6011,49.4232,33.69,97,overcast clouds,9.51,RU,1667408491
506,sehithwa,-20.4667,22.7167,81.91,45,light rain,6.93,BW,1667408491
507,bitung,1.4451,125.1824,77.85,81,overcast clouds,3.49,ID,1667408492
508,biak,-0.9131,122.8766,76.75,85,overcast clouds,1.97,ID,1667408492
509,inhambane,-23.865,35.3833,71.58,94,broken clouds,5.75,MZ,1667408492
510,soledade,-28.8183,-52.5103,61.72,37,clear sky,6.58,BR,1667408493
511,gori,41.9842,44.1158,43.81,78,broken clouds,7.36,GE,1667408493
512,leh,34.1667,77.5833,31.24,56,scattered clouds,1.77,IN,1667408493
513,dicabisagan,17.0818,122.4157,77.59,87,clear sky,3.8,PH,1667408494
514,sao jose da coroa grande,-8.8978,-35.1478,83.37,60,overcast clouds,11.1,BR,1667408494
515,harper,4.375,-7.7169,80.26,79,light rain,7.45,LR,1667408494
516,puke,42.0444,19.8997,52.86,62,broken clouds,1.14,AL,1667408495
517,ahuimanu,21.4447,-157.8378,76.86,89,moderate rain,1.01,US,1667408495
518,chachapoyas,-6.2317,-77.869,61.95,73,light rain,4.9,PE,1667408495
519,kerema,-7.9631,145.7785,78.06,87,scattered clouds,3.02,PG,1667408496
520,saint joseph,39.7686,-94.8466,71.13,56,few clouds,19.3,US,1667408436
521,rosario do sul,-30.2583,-54.9142,67.68,39,clear sky,6.53,BR,1667408496
522,tocopilla,-22.092,-70.1979,70.66,58,few clouds,9.06,CL,1667408496
523,port-gentil,-0.7193,8.7815,76.96,88,few clouds,2.3,GA,1667408497
524,santa cruz,-17.8,-63.1667,79.18,13,clear sky,16.51,BO,1667408415
525,erzin,36.9559,36.2,64.4,44,clear sky,2.37,TR,1667408497
526,lishui,28.4604,119.9103,58.01,97,overcast clouds,0.94,CN,1667408497
527,omboue,-1.5746,9.2618,74.82,95,light rain,4.38,GA,1667408498
528,huarmey,-10.0681,-78.1522,68.74,71,broken clouds,10.51,PE,1667408498
529,mfou,3.7159,11.6427,69.73,97,moderate rain,2.68,CM,1667408499
530,cap malheureux,-19.9842,57.6142,74.46,70,clear sky,5.99,MU,1667408475
531,nouadhibou,20.931,-17.0347,75.24,60,clear sky,12.5,MR,1667408499
532,shimoda,34.6667,138.95,57.11,74,clear sky,3.94,JP,1667408499
533,honjo,36.2333,139.1833,59.81,64,clear sky,4.0,JP,1667408500
534,korla,41.7597,86.1469,45.45,43,clear sky,3.13,CN,1667408500
535,dillon,34.4166,-79.3712,76.24,50,overcast clouds,8.81,US,1667408335
536,melfort,52.8667,-104.6177,26.73,93,overcast clouds,8.05,CA,1667408347
537,salinopolis,-0.6136,-47.3561,85.89,64,overcast clouds,11.14,BR,1667408501
538,falavarjan,32.5553,51.5097,51.01,64,overcast clouds,7.09,IR,1667408501
539,kununurra,-15.7667,128.7333,76.98,61,clear sky,0.0,AU,1667408502
540,channel-port aux basques,47.5702,-59.1367,47.61,75,light rain,32.7,CA,1667408407
541,gizo,-8.103,156.8419,82.18,76,light rain,6.91,SB,1667408502
542,ayacucho,-13.1583,-74.2239,68.85,41,overcast clouds,3.42,PE,1667408503
543,maridi,4.9158,29.4742,69.01,95,moderate rain,3.49,SS,1667408503
544,seduva,55.7667,23.7667,50.43,96,overcast clouds,4.92,LT,1667408504
545,tongzhou,39.9053,116.5994,51.91,62,clear sky,2.24,CN,1667408504
546,puerto cabezas,14.0351,-83.3888,86.88,63,overcast clouds,8.5,NI,1667408431
547,pangai,-19.8,-174.35,77.29,87,light rain,20.98,TO,1667408504
548,afrikanda,67.4429,32.7828,27.9,90,overcast clouds,3.78,RU,1667408505
549,jizan,17.3333,42.6667,84.67,55,scattered clouds,4.92,SA,1667408505
550,rabo de peixe,37.8,-25.5833,70.29,100,broken clouds,16.11,PT,1667408505
551,wewak,-3.5534,143.6268,80.04,83,scattered clouds,4.81,PG,1667408506
552,riyadh,24.6877,46.7219,80.38,22,clear sky,10.11,SA,1667408506
553,marsa matruh,31.3525,27.2453,70.48,61,clear sky,9.82,EG,1667408507
554,virginia beach,36.8529,-75.978,68.05,67,overcast clouds,1.99,US,1667408350
555,seremban,2.7297,101.9381,78.31,94,overcast clouds,1.95,MY,1667408508
556,newport,51.5877,-2.9984,57.74,88,moderate rain,31.72,GB,1667408412
557,carutapera,-1.195,-46.02,88.14,58,overcast clouds,7.25,BR,1667408508
558,zhigansk,66.7697,123.3711,9.91,94,overcast clouds,22.5,RU,1667408509
559,santa ana,33.7456,-117.8678,62.94,88,overcast clouds,3.0,US,1667408401
560,svarstad,59.399,9.9698,49.37,58,broken clouds,2.53,NO,1667408509
561,iskateley,67.6803,53.1512,18.82,90,scattered clouds,4.38,RU,1667408510
562,visby,57.6409,18.296,52.83,93,scattered clouds,11.5,SE,1667408510
563,asfi,32.2994,-9.2372,70.9,75,scattered clouds,12.03,MA,1667408511
564,isakly,54.1333,51.5333,22.95,97,scattered clouds,4.7,RU,1667408511
565,bhuj,23.2667,69.6667,79.99,38,clear sky,2.3,IN,1667408250
566,viedma,-40.8135,-62.9967,85.77,9,clear sky,8.25,AR,1667408512
567,rio gallegos,-51.6226,-69.2181,69.85,32,broken clouds,13.8,AR,1667408256
568,beaverlodge,55.2166,-119.4361,11.41,76,broken clouds,3.91,CA,1667408407
